horse_id,sire,dam_sire
2022102739,ルヴァンスレーヴ,ナリタセンチュリー
2022107254,カリフォルニアクローム,ハイアーゲーム
2022106328,モーニン,ヴィクトワールピサ
2021102303,シャンハイボビー,ネオユニヴァース
2021103217,オルフェーヴル,Scat Daddy
2022103453,コパノリッキー,アグネスデジタル
2021106194,ゴールドシップ,コンデュイット
2021104670,サトノクラウン,ストリートセンス
2020104778,シャンハイボビー,スタチューオブリバティ
2021101395,ジャスタウェイ,Bodemeister
2022104094,サートゥルナーリア,シンボリクリスエス
2021101485,ホークビル,マンハッタンカフェ
2020106677,マクフィ,ディープインパクト
2021106766,ゴールドシップ,ルーラーシップ
2019105908,ジャスタウェイ,キングカメハメハ
2021105453,ラブリーデイ,ディープインパクト
2019103816,エピファネイア,ブライアンズタイムBrian'
2020103955,ビーチパトロール,トーセンダンス
2021103821,ファインニードル,Sadler's Wells
2020101874,ヘニーヒューズ,フジキセキ
2021100169,リオンディーズ,ブライアンズタイムBrian'
2018105431,ダノンレジェンド,キングカメハメハ
2018100829,ミッキーアイル,シンボリクリスエス
2019104245,エスポワールシチー,ワイルドラッシュ
2020106565,ホッコータルマエ,ブライアンズタイムBrian'
2020103626,ドゥラメンテ,オルフェーヴル
2019101324,ドレフォン,ブライアンズタイムBrian'
2020103148,エスケンデレヤ,フジキセキ
2019102437,マクフィ,エンパイアメーカー
2018105164,キングカメハメハ,Bertolini
2021105557,レイデオロ,エンパイアメーカー
2018101267,アジアエクスプレス,フサイチコンコルド
2019105546,モーリス,スペシャルウィーク
2022104594,モーリス,マンハッタンカフェ
2021101383,サトノダイヤモンド,Elusive Quality
2021101304,ディーマジェスティ,アドマイヤムーン
2022101896,エピファネイア,キングカメハメハ
2022100962,ラブリーデイ,キングヘイロー
2022104967,ニューイヤーズデイ,Tiz Wonderful
2022110134,Vekomaヴェコマ,Malibu Moon
2023105748,モーニン,ゼンノロブロイ
2023107280,ナダル,オルフェーヴル
2023103823,ルヴァンスレーヴ,ステイゴールド
2023103877,アニマルキングダム,キズナ
2023105120,デクラレーションオブウォー,ゴールドアリュール
2022102841,マジェスティックウォリアー,ネオユニヴァース
2022103859,ルヴァンスレーヴ,エンパイアメーカー
2022100105,リアルスティール,サクラバクシンオー
2022102871,エイシンヒカリ,キングズベストKing'
2022104986,ニューイヤーズデイ,ゴールドアリュール
2022103198,フィエールマン,Acclamation
2022102975,レイデオロ,サウスヴィグラス
2022104217,サートゥルナーリア,ハーツクライ
2022110072,Mendelssohn,Birdstone
2022102472,トーセンラー,ピルサドスキー
2022105817,イスラボニータ,Orpen
2022105015,リアルスティール,Temple City
2022105927,イスラボニータ,ソングオブウインド
2022105414,ルーラーシップ,スピルバーグ
2022103860,アメリカンペイトリオット,マンハッタンカフェ
2022103517,ゴールドシップ,スマートファルコン
2022105961,サトノクラウン,ディープインパクト
2022104790,エピファネイア,ディープインパクト
2022106655,キズナ,Frankel
2022103537,ビーチパトロール,ジャングルポケット
2022104777,キズナ,Tizway
2022100771,リアルスティール,クロフネ
2022105168,ドレフォン,American Pharoah
2022106809,ダノンバラード,ロージズインメイ
2022102394,アドマイヤマーズ,ロックオブジブラルタル
2022102563,トランセンド,アドマイヤマックス
2022100220,ファインニードル,エピファネイア
2022100015,ドレフォン,ネオユニヴァース
2022104486,シニスターミニスター,スマートファルコン
2022106847,ゴールドアクター,スターリングローズ
2022103539,ウインブライト,Congrats
2022100160,ダノンレジェンド,エピファネイア
2022105482,エピファネイア,ディープインパクト
2022106791,McKinzie,Crimson Tide
2022102445,ファインニードル,ハーツクライ
2023101174,タリスマニック,Gone West
2023103293,モズアスコット,マンハッタンカフェ
2023102608,キズナ,War Front
2023107353,ブリックスアンドモルタル,ゼンノロブロイ
2023105144,モズアスコット,ホワイトマズル
2023106824,モーリス,ディープインパクト
2023101770,ダノンキングリー,エイシンフラッシュ
2023103999,インディチャンプ,ファンタスティックライト
2023107451,サンダースノー,Mount Nelson
2023102457,ハッピースプリント,シンボリクリスエス
2023105116,アドマイヤマーズ,ロードカナロア
2023104435,ルヴァンスレーヴ,Giant's Causeway
2022105839,ルーラーシップ,ディープインパクト
2022106607,サトノクラウン,ディープインパクト
2022103510,ウインブライト,キングカメハメハ
2022104835,サトノダイヤモンド,ジャングルポケット
2022106331,エポカドーロ,スズカマンボ
2022105092,レイデオロ,ディープインパクト
2022110065,Justify,Lemon Drop Kid
2022100860,リアルスティール,キングズベストKing'
2022103181,エピファネイア,キングカメハメハ
2022104661,バゴ,ウォーエンブレム
2022105461,ハービンジャー,ディープインパクト
2022105892,ゴールドアクター,ヤマニンセラフィム
2022105029,サトノクラウン,ハーツクライ
2022105697,ブリックスアンドモルタル,ダイワメジャー
2022104387,キタサンブラック,Kingman
2020102050,モーリス,ディープインパクト
2022102088,ヤングマンパワー,オルフェーヴル
2021103322,ディスクリートキャット,ストーミングホーム
2022105772,ナダル,ドリームジャーニー
2020104739,ディープブリランテ,Gone West
2021102312,ロードカナロア,フジキセキ
2021104217,カリフォルニアクローム,シンボリクリスエス
2022105221,パドトロワ,ハーツクライ
2022102749,デクラレーションオブウォー,ダイワメジャー
2020104824,キンシャサノキセキ,Pivotal
2021100362,マインドユアビスケッツ,ヴィクトワールピサ
2022102828,モズアスコット,マンハッタンカフェ
2021100255,パイロ,ダイワメジャー
2022105844,ドレフォン,ヴィクトワールピサ
2020106995,ホッコータルマエ,ハーツクライ
2021104738,ジャスタウェイ,Dubai Destination
2022101964,マインドユアビスケッツ,スクリーンヒーロー
2022105109,バゴ,ディープインパクト
2020102574,サトノダイヤモンド,Dansili
2022106633,ハービンジャー,マンハッタンカフェ
2022100330,サトノダイヤモンド,シンボリクリスエス
2022105773,オルフェーヴル,マジェスティックウォリアー
2019104843,ハービンジャー,キングカメハメハ
2021104752,キズナ,Acclamation
2019105497,シルバーステート,チチカステナンゴ
2020104083,モーリス,スペシャルウィーク
2020102679,ロードカナロア,ダイワメジャー
2021102653,ダノンバラード,ヘクタープロテクター
2022102744,スワーヴリチャード,キングカメハメハ
2021110003,No Nay Never,War Front
2020100151,ジャスタウェイ,Kingmambo
2019103193,アドマイヤムーン,ネオユニヴァース
2021105779,リアルインパクト,Medaglia d'Oro
2021101924,ファインニードル,サクラバクシンオー
2020101897,ハーツクライ,アグネスデジタル
2020109102,タリスマニック,ワークフォース
2020103356,モーリス,ディープインパクト
2021100522,ドレフォン,キングヘイロー
2021102888,リアルインパクト,Storm Cat
2019104911,イスラボニータ,Fusaichi Pegasus
2020102672,ルーラーシップ,ディープインパクト
2020110114,Zoustar,Pivotal
2018101343,ラブリーデイ,ディープインパクト
2018102155,スクリーンヒーロー,ロージズインメイ
2020101827,ハーツクライ,Dubawi
2021103282,キズナ,Bodemeister
2020103277,ロードカナロア,Dansili
2020101588,グレーターロンドン,アフリート
2020103915,マインドユアビスケッツ,サクラバクシンオー
2022104983,ニューイヤーズデイ,アグネスタキオン
2021101045,キタサンブラック,ノヴェリスト
2022103778,マインドユアビスケッツ,セイントアレックス
2021105849,ニューイヤーズデイ,ハーツクライ
2021103125,コパノリッキー,スタチューオブリバティ
2021100292,レイデオロ,アグネスタキオン
2021100389,ラニ,キングカメハメハ
2021110108,Uncle Mo,Forestry
2018106220,ホッコータルマエ,マーベラスサンデー
2023106919,ルーラーシップ,ハーツクライ
2023105381,リアルスティール,ヘニーヒューズ
2023106048,キセキ,ブラックタイド
2022105267,ミッキーアイル,Fusaichi Pegasus
2022101153,ゴールデンマンデラ,クロフネ
2022105000,ワールドエース,クロフネ
2022104653,ホッコータルマエ,オルフェーヴル
2022105268,マインドユアビスケッツ,ヴィクトワールピサ
2022104707,モーリス,Awesome of Course
2022100183,リオンディーズ,クロフネ
2022104441,シルバーステート,ルーラーシップ
2022101414,エピファネイア,クロフネ
